樹木ID,樹高(ｍ),樹冠直径(ｍ),樹冠体積(ｍ3),胸高直径(cm),樹種,経度,緯度,標高
805,6.500000000000000,3.121000000000000,28.895000000000000,18,C,139.537356510000109,35.790315642000053,1.070000000006985
806,7.200000000000000,6.524000000000000,162.427999999999997,19,C,139.537472736000041,35.790297630000055,1.080000000001746
807,7.100000000000000,4.170000000000000,74.674999999999997,19,C,139.537506689000111,35.790270493000037,1.850000000005821
808,6.500000000000000,1.395000000000000,3.636000000000000,18,C,139.537454560000015,35.790216915000030,3.000000000000000
809,5.200000000000000,3.406000000000000,19.972000000000001,16,C,139.537435041000094,35.790230116000032,1.119999999995343
810,6.000000000000000,6.627000000000000,160.748999999999995,17,C,139.537433650000025,35.790068230000031,1.559999999997672
811,6.500000000000000,3.072000000000000,23.928000000000001,18,C,139.536598974000071,35.790006234000032,1.309999999997672
812,6.500000000000000,3.294000000000000,27.007999999999999,18,C,139.536832569000012,35.789870886000074,2.000000000000000
813,5.900000000000000,3.614000000000000,43.484999999999999,17,C,139.536842366000087,35.789854235000064,2.529999999998836
814,5.800000000000000,1.852000000000000,8.260000000000000,17,C,139.536852371000009,35.789871025000025,1.580000000001746
815,6.200000000000000,2.428000000000000,15.079000000000001,18,C,139.536789329000044,35.789836979000029,1.610000000000582
816,5.300000000000000,1.700000000000000,5.888000000000000,16,C,139.536796170000116,35.789841682000031,1.740000000005239
817,6.900000000000000,3.370000000000000,27.184000000000001,19,C,139.536778388000016,35.789863812000078,1.970000000001164
818,4.500000000000000,4.053000000000000,21.681000000000001,15,C,139.536541293000028,35.789780032000067,1.240000000005239
819,6.000000000000000,1.921000000000000,7.377000000000000,17,C,139.536772913000050,35.789729407000038,1.210000000006403
820,9.199999999999999,3.043000000000000,37.631999999999998,22,C,139.536710745000050,35.789817586000026,1.229999999995925
821,8.900000000000000,2.831000000000000,20.456000000000000,21,C,139.536744199000054,35.789894914000058,1.009999999994761
822,4.800000000000000,2.203000000000000,8.776000000000000,15,C,139.536754581000082,35.789899357000024,1.389999999999418
823,9.100000000000000,5.752000000000000,107.117999999999995,22,C,139.536832913000012,35.790076034000037,1.580000000001746
824,5.300000000000000,4.529000000000000,38.886000000000003,16,C,139.537021183000093,35.790110660000039,1.300000000002910
827,8.000000000000000,6.774000000000000,143.241000000000014,20,C,139.537033040000097,35.789956468000071,1.940000000002328
829,5.400000000000000,3.915000000000000,40.143999999999998,16,C,139.536639696000066,35.789765132000070,1.119999999995343
830,7.100000000000000,4.630000000000000,62.591999999999999,19,C,139.536654826000017,35.789772020000044,1.149999999994179
831,7.100000000000000,5.149000000000000,105.174999999999997,19,C,139.536713481000106,35.789736381000068,1.979999999995925
832,5.700000000000000,2.394000000000000,13.558999999999999,17,C,139.536744670000076,35.789708516000076,1.279999999998836
833,4.900000000000000,1.692000000000000,6.208000000000000,15,C,139.536616909000031,35.789973018000069,1.740000000005239
834,7.000000000000000,1.631000000000000,7.675000000000000,19,C,139.536601343000029,35.789964236000060,2.279999999998836
835,6.000000000000000,3.039000000000000,26.103000000000002,17,C,139.536633900000083,35.789985048000062,1.649999999994179
836,8.600000000000000,4.053000000000000,58.938000000000002,21,C,139.536697176000075,35.790134918000035,1.550000000002910
838,4.700000000000000,4.001000000000000,37.847000000000001,15,C,139.536931926000079,35.790314145000025,1.369999999995343
839,6.300000000000000,1.677000000000000,8.122999999999999,18,C,139.536912781000069,35.790345555000044,0.98
840,5.900000000000000,5.043000000000000,53.738999999999997,17,C,139.537035000000060,35.790173338000045,1.050000000002910
841,5.600000000000000,4.231000000000000,41.933999999999997,17,C,139.536797541000055,35.789949307000029,1.729999999995925
843,5.600000000000000,4.209000000000000,45.945999999999998,17,C,139.536859921000087,35.789952976000052,1.070000000006985
844,5.200000000000000,2.728000000000000,14.353999999999999,16,C,139.536858633000065,35.789793434000046,1.110000000000582
845,6.400000000000000,3.784000000000000,36.762000000000000,18,C,139.537134165000111,35.789923457000043,2.009999999994761
846,4.700000000000000,3.573000000000000,26.559000000000001,15,C,139.537135667000030,35.790025403000072,1.369999999995343
847,4.800000000000000,5.042000000000000,68.453999999999994,15,C,139.537147615000094,35.790055268000060,1.369999999995343
848,5.200000000000000,4.490000000000000,53.807000000000002,16,C,139.537306551000029,35.789975439000045,1.520000000004075
849,4.200000000000000,2.347000000000000,10.151999999999999,14,C,139.537364251000099,35.790226968000070,0.92
850,5.800000000000000,3.880000000000000,40.691000000000003,17,C,139.537363623000033,35.790247066000063,1.419999999998254
851,6.200000000000000,4.922000000000000,62.094000000000001,18,C,139.537373073000026,35.790323975000035,1.330000000001746
852,4.900000000000000,2.478000000000000,15.176000000000000,16,C,139.537329348000071,35.790271589000042,1.880000000004657
853,5.000000000000000,5.181000000000000,77.492000000000004,16,C,139.537250885000049,35.790338817000077,1.270000000004075
854,4.000000000000000,3.066000000000000,25.593000000000000,14,C,139.537205172000085,35.790345194000054,0.79
855,5.600000000000000,4.084000000000000,35.249000000000002,17,C,139.537218158000087,35.790244184000073,1.279999999998836
856,8.000000000000000,5.234000000000000,99.186999999999998,20,C,139.537312194000037,35.790183935000073,1.669999999998254
857,4.500000000000000,3.974000000000000,32.222999999999999,15,C,139.537190383000052,35.790156685000056,1.369999999995343
858,9.400000000000000,8.023999999999999,230.895999999999987,22,C,139.537196416000029,35.790051512000048,1.410000000003492
860,4.500000000000000,2.633000000000000,13.234999999999999,15,C,139.537122380000028,35.789998961000038,1.089999999996508
861,5.200000000000000,2.642000000000000,16.364999999999998,16,C,139.536716218000038,35.789714124000056,0.83
862,4.800000000000000,0.857,0.916,15,C,139.536699878000036,35.789883989000032,1.619999999995343
863,9.800000000000001,3.599000000000000,56.401000000000003,22,C,139.536633975000086,35.789935203000027,2.429999999993015
864,8.000000000000000,2.283000000000000,15.863000000000000,20,C,139.536630326000022,35.789964398000052,1.949999999997090
865,7.900000000000000,4.539000000000000,78.997000000000000,20,C,139.536714527000072,35.790079889000026,2.020000000004075
867,6.300000000000000,3.298000000000000,37.590000000000003,18,C,139.536407563000012,35.790191439000068,1.119999999995343
868,6.300000000000000,2.529000000000000,21.631000000000000,18,C,139.536362956000062,35.790376377000030,1.740000000005239
869,7.700000000000000,1.800000000000000,11.862000000000000,20,C,139.536508140000024,35.790187091000064,2.570000000006985
870,7.400000000000000,2.765000000000000,18.109999999999999,19,C,139.537149670000076,35.790187140000057,1.330000000001746
872,4.800000000000000,4.229000000000000,41.999000000000002,15,C,139.537244554000040,35.790136718000042,1.110000000000582
873,10.100000000000000,2.971000000000000,28.109000000000002,23,C,139.536420112000087,35.790386703000024,1.169999999998254
874,5.900000000000000,4.232000000000000,53.308999999999997,17,C,139.536398362000114,35.790374932000077,2.199999999997090
875,5.500000000000000,3.103000000000000,26.334000000000000,17,C,139.536588638000012,35.790286799000057,1.639999999999418
876,7.400000000000000,1.570000000000000,5.965000000000000,19,C,139.536600018000058,35.790290793000054,1.710000000006403
877,7.000000000000000,3.078000000000000,33.308000000000000,19,C,139.536609216000102,35.790256835000037,1.020000000004075
878,6.200000000000000,4.271000000000000,59.323000000000000,18,C,139.536632037000118,35.790277982000077,1.119999999995343
879,8.800000000000001,3.661000000000000,53.573000000000000,21,C,139.536715657000059,35.790252320000036,1.679999999993015
882,6.600000000000000,4.224000000000000,44.786999999999999,18,C,139.537043212000071,35.789868521000074,1.380000000004657
883,7.000000000000000,4.881000000000000,63.962000000000003,19,C,139.536882488000060,35.789863798000056,0.73
884,6.500000000000000,4.264000000000000,42.978000000000002,18,C,139.536972512000034,35.790139113000066,0.98
885,6.200000000000000,4.082000000000000,40.851999999999997,18,C,139.536985577000110,35.790136080000025,1.059999999997672
886,8.699999999999999,6.169000000000000,100.652000000000001,21,C,139.537060669000084,35.790262004000056,1.259999999994761
887,4.600000000000000,3.523000000000000,19.899000000000001,15,C,139.537031836000097,35.790370095000071,1.380000000004657
888,7.400000000000000,3.415000000000000,42.956000000000003,19,C,139.536926443000084,35.790449965000050,2.630000000004657
889,6.000000000000000,3.934000000000000,48.968000000000004,17,C,139.536940312000070,35.790468748000080,2.929999999993015
890,4.600000000000000,1.225000000000000,3.199000000000000,15,C,139.537098031000028,35.790210448000039,1.259999999994761
896,5.800000000000000,4.189000000000000,50.151000000000003,17,C,139.537415608000060,35.790160394000054,1.080000000001746
898,6.300000000000000,5.732000000000000,89.153000000000006,18,C,139.537209087000065,35.790363411000044,2.139999999999418
899,6.000000000000000,3.182000000000000,35.036999999999999,17,C,139.537130484000045,35.790378721000025,1.399999999994179
900,4.600000000000000,2.347000000000000,8.209000000000000,15,C,139.536807954000096,35.790243174000068,1.190000000002328
901,4.600000000000000,2.204000000000000,8.968999999999999,15,C,139.536811700000044,35.790247239000053,1.050000000002910
902,12.800000000000001,9.532999999999999,345.504000000000019,26,C,139.536085281000055,35.790732626000079,1.460000000006403
903,14.900000000000000,5.558000000000000,159.262000000000000,28,C,139.536156249000101,35.790539552000041,4.960000000006403
904,22.300000000000001,3.844000000000000,138.354000000000013,34,C,139.536400630000117,35.790627676000042,9.460000000006403
905,22.300000000000001,5.692000000000000,234.640999999999991,34,C,139.535955592000050,35.790533467000046,1.800000000002910
906,10.000000000000000,3.147000000000000,21.436000000000000,23,C,139.535588208000036,35.790203835000057,5.279999999998836
907,14.300000000000001,1.034000000000000,1.890000000000000,27,C,139.535972478000076,35.790662943000029,5.830000000001746
908,5.700000000000000,3.536000000000000,28.091999999999999,17,C,139.535909792000098,35.790681806000066,1.600000000005821
909,5.600000000000000,1.930000000000000,6.424000000000000,17,C,139.535872946000040,35.790653863000045,1.830000000001746
910,6.000000000000000,3.710000000000000,41.884999999999998,17,C,139.535839263000071,35.790638187000070,1.910000000003492
911,6.600000000000000,3.963000000000000,37.975000000000001,18,C,139.535803071000032,35.790612950000025,1.940000000002328
912,6.500000000000000,3.314000000000000,23.614999999999998,18,C,139.535769278000089,35.790597182000056,2.050000000002910
913,7.300000000000000,3.754000000000000,38.677999999999997,19,C,139.535734531000116,35.790570056000035,1.669999999998254
914,6.200000000000000,4.772000000000000,46.799999999999997,18,C,139.535661004000076,35.790529403000050,2.059999999997672
915,5.400000000000000,1.914000000000000,6.278000000000000,16,C,139.535699451000028,35.790513635000025,1.960000000006403
919,19.899999999999999,13.443000000000000,1216.153999999999996,32,C,139.535808747000033,35.790544641000054,3.720000000001164
920,8.400000000000000,7.866000000000000,176.733000000000004,21,C,139.535820374000082,35.790541515000029,3.550000000002910
921,7.700000000000000,4.252000000000000,49.884000000000000,20,C,139.535844005000058,35.790582856000071,2.619999999995343
922,10.300000000000001,3.188000000000000,29.254999999999999,23,C,139.535866170000077,35.790601929000047,4.429999999993015
923,8.900000000000000,5.870000000000000,107.364999999999995,21,C,139.535895359000051,35.790547199000059,3.990000000005239
924,21.500000000000000,2.533000000000000,50.698999999999998,34,C,139.535950145000015,35.790540394000061,2.130000000004657
925,8.900000000000000,4.005000000000000,59.747000000000000,21,C,139.535934595000072,35.790586865000080,3.029999999998836
926,7.300000000000000,4.079000000000000,36.841999999999999,19,C,139.535920530000112,35.790620631000024,1.860000000000582
928,6.800000000000000,4.742000000000000,62.503999999999998,19,C,139.536301328000036,35.790884046000031,2.880000000004657
930,10.699999999999999,3.741000000000000,61.591000000000001,24,C,139.536192038000081,35.790702785000065,2.360000000000582
931,11.199999999999999,6.149000000000000,180.647999999999996,24,C,139.536209824000025,35.790679664000038,3.029999999998836
932,8.800000000000001,8.605000000000000,335.009999999999991,21,C,139.536099654000054,35.790675426000064,3.649999999994179
933,5.500000000000000,2.593000000000000,7.814000000000000,17,C,139.536056981000115,35.790726968000058,1.869999999995343
934,14.100000000000000,6.848000000000000,132.729000000000013,27,C,139.536023433000082,35.790704531000074,4.610000000000582
936,6.700000000000000,5.855000000000000,90.912000000000006,18,C,139.536269996000101,35.790682426000046,1.820000000006985
937,9.000000000000000,5.797000000000000,147.906000000000006,21,C,139.536251361000041,35.790606577000062,5.000000000000000
938,22.000000000000000,3.780000000000000,123.677999999999997,34,C,139.536197797000113,35.790611852000040,3.330000000001746
939,9.600000000000000,7.098000000000000,145.613000000000000,22,C,139.536137233000090,35.790595659000076,1.419999999998254
940,14.400000000000000,5.962000000000000,106.465000000000003,27,C,139.536028579000117,35.790540858000043,5.369999999995343
941,7.600000000000000,5.821000000000000,112.465000000000003,20,C,139.536358261000032,35.790835604000051,1.979999999995925
942,7.300000000000000,3.225000000000000,30.317000000000000,19,C,139.536377672000071,35.790821861000040,2.369999999995343
943,8.400000000000000,5.176000000000000,56.710000000000001,21,C,139.536447579000082,35.790765158000056,3.039999999993597
944,8.800000000000001,6.102000000000000,149.080000000000013,21,C,139.536398409000071,35.790748993000079,5.080000000001746
948,7.900000000000000,6.894000000000000,202.113000000000000,20,C,139.536486190000119,35.790586245000043,3.020000000004075
949,6.400000000000000,4.470000000000000,59.296999999999997,18,C,139.536491241000022,35.790566608000063,2.500000000000000
950,20.899999999999999,5.913000000000000,370.029999999999973,33,C,139.536714827000083,35.790594651000049,4.029999999998836
951,15.000000000000000,2.707000000000000,40.329999999999998,28,C,139.536805617000027,35.790604339000026,2.320000000006985
952,5.700000000000000,6.937000000000000,52.787999999999997,17,C,139.536809930000118,35.790574966000065,2.339999999996508
953,6.600000000000000,3.572000000000000,39.902999999999999,18,C,139.536840161000100,35.790596673000039,2.899999999994179
954,8.600000000000000,6.027000000000000,113.545000000000002,21,C,139.536882706000029,35.790549727000041,2.509999999994761
956,8.300000000000001,7.224000000000000,116.545000000000002,21,C,139.536920306000070,35.790553425000041,3.520000000004075
958,5.900000000000000,1.057000000000000,3.086000000000000,17,C,139.537032798000041,35.790528194000046,2.490000000005239
959,7.200000000000000,4.882000000000000,86.820999999999998,19,C,139.537027828000078,35.790525929000069,2.100000000005821
960,7.400000000000000,4.750000000000000,93.209999999999994,19,C,139.537087212000074,35.790532294000059,2.419999999998254
961,18.699999999999999,1.836000000000000,26.052000000000000,31,C,139.537004712000112,35.790584279000029,4.389999999999418
962,8.699999999999999,4.726000000000000,74.150999999999996,21,C,139.536966735000078,35.790622583000072,4.429999999993015
963,6.700000000000000,3.276000000000000,27.516999999999999,18,C,139.536982155000032,35.790640648000078,2.830000000001746
964,20.300000000000001,5.521000000000000,306.644000000000005,33,C,139.536992404000102,35.790681054000061,3.080000000001746
965,6.200000000000000,2.971000000000000,15.436999999999999,18,C,139.536961187000088,35.790686385000072,2.979999999995925
967,6.200000000000000,5.671000000000000,95.251999999999995,18,C,139.536992682000118,35.790576498000064,2.949999999997090
968,6.700000000000000,6.244000000000000,119.756000000000000,18,C,139.537036853000018,35.790538660000038,2.369999999995343
969,7.300000000000000,1.626000000000000,11.125000000000000,19,C,139.537257632000092,35.790816369000026,2.720000000001164
971,13.800000000000001,11.704000000000001,914.370000000000005,27,C,139.537234134000073,35.790798555000038,3.720000000001164
972,17.100000000000001,6.048000000000000,168.519000000000005,30,C,139.537164544000120,35.790740246000041,3.830000000001746
973,6.600000000000000,3.964000000000000,44.398000000000003,18,C,139.537117902000091,35.790698760000055,2.910000000003492
974,8.800000000000001,7.744000000000000,276.971999999999980,21,C,139.537168743000052,35.790682029000038,2.979999999995925
975,7.500000000000000,6.895000000000000,105.665000000000006,20,C,139.537188296000068,35.790659814000037,3.339999999996508
976,7.500000000000000,8.292000000000000,226.503999999999991,20,C,139.537107616000071,35.790549020000071,1.660000000003492
977,6.700000000000000,3.725000000000000,36.061000000000000,18,C,139.537112315000059,35.790564625000059,1.250000000000000
978,8.000000000000000,2.974000000000000,27.902000000000001,20,C,139.537119721000067,35.790536611000050,4.009999999994761
979,8.300000000000001,6.491000000000000,155.558999999999997,21,C,139.537139432000117,35.790531251000061,1.830000000001746
980,5.900000000000000,3.705000000000000,32.213999999999999,17,C,139.537352262000013,35.790506538000045,1.910000000003492
981,7.100000000000000,3.514000000000000,50.649999999999999,19,C,139.537387259000070,35.790525913000067,1.470000000001164
982,6.700000000000000,2.276000000000000,14.244000000000000,18,C,139.537388788000044,35.790531324000028,1.940000000002328
984,6.700000000000000,4.417000000000000,56.691000000000003,18,C,139.537346167000010,35.790598911000075,2.559999999997672
985,19.800000000000001,2.493000000000000,29.899000000000001,32,C,139.537331480000034,35.790621499000054,4.850000000005821
986,20.100000000000001,3.253000000000000,95.388999999999996,32,C,139.537343870000086,35.790621619000035,6.320000000006985
987,20.300000000000001,6.698000000000000,480.081000000000017,33,C,139.537338424000041,35.790628546000050,5.550000000002910
988,18.199999999999999,1.357000000000000,9.603000000000000,31,C,139.537318071000072,35.790657520000025,4.830000000001746
989,14.500000000000000,0.823,2.233000000000000,27,C,139.537307369000018,35.790679487000034,3.889999999999418
990,20.000000000000000,5.296000000000000,200.390999999999991,32,C,139.537293682000040,35.790730920000044,4.779999999998836
991,6.000000000000000,3.974000000000000,52.127000000000002,17,C,139.537264573000016,35.790645220000044,2.440000000002328
992,6.100000000000000,6.038000000000000,109.831999999999994,17,C,139.537209792000112,35.790620658000080,2.660000000003492
993,6.800000000000000,7.443000000000000,196.901000000000010,19,C,139.537186171000030,35.790576524000073,3.639999999999418
994,15.900000000000000,3.941000000000000,56.493000000000002,29,C,139.535582692000048,35.790407437000056,6.130000000004657
995,6.000000000000000,4.760000000000000,51.240000000000002,17,C,139.535519856000064,35.790436845000045,1.880000000004657
996,7.300000000000000,4.065000000000000,50.619000000000000,19,C,139.535572378000097,35.790354862000072,3.490000000005239
997,8.300000000000001,5.441000000000000,92.906999999999996,21,C,139.535547604000044,35.790323434000072,2.940000000002328
998,8.199999999999999,3.792000000000000,46.468000000000004,20,C,139.535540088000062,35.790321793000032,2.389999999999418
999,9.699999999999999,6.157000000000000,109.251999999999995,22,C,139.535491315000058,35.790258758000050,2.410000000003492
1000,7.500000000000000,8.712000000000000,316.740999999999985,20,C,139.535449435000032,35.790245675000051,3.059999999997672
1001,5.900000000000000,6.422000000000000,122.063999999999993,17,C,139.535533453000085,35.790232092000053,1.740000000005239
1002,7.100000000000000,9.438000000000001,377.935000000000002,19,C,139.535486769000045,35.790172397000049,2.369999999995343
1004,7.200000000000000,6.654000000000000,172.508999999999986,19,C,139.535405799000046,35.790199598000072,3.339999999996508
1005,15.800000000000001,5.415000000000000,200.878999999999991,29,C,139.535398384000018,35.790170736000050,4.759999999994761
1007,6.800000000000000,3.712000000000000,43.963000000000001,19,C,139.535413784000070,35.790164555000047,3.369999999995343
1008,11.199999999999999,2.725000000000000,37.683000000000000,24,C,139.535572555000044,35.790188744000034,4.740000000005239
1009,9.800000000000001,4.763000000000000,75.219999999999999,22,C,139.535589268000081,35.790186622000078,5.960000000006403
1010,7.600000000000000,2.287000000000000,15.894000000000000,20,C,139.535655685000052,35.790146045000029,3.509999999994761
1014,10.800000000000001,5.978000000000000,180.586999999999989,24,C,139.535616150000010,35.790127470000073,4.009999999994761
1015,10.900000000000000,4.192000000000000,99.134000000000000,24,C,139.535652213000049,35.790128010000046,3.789999999993597
1016,21.300000000000001,10.145000000000000,781.246999999999957,33,C,139.535404905000064,35.790083411000069,4.500000000000000
1018,16.600000000000001,4.339000000000000,129.717999999999989,29,C,139.535349101000065,35.790066598000067,3.800000000002910
1019,6.100000000000000,2.256000000000000,11.560000000000000,17,C,139.535345403000065,35.790049463000059,2.710000000006403
1020,6.200000000000000,6.628000000000000,123.120999999999995,18,C,139.535305419000110,35.790062343000045,2.029999999998836
1021,14.199999999999999,6.490000000000000,305.843000000000018,27,C,139.535295264000069,35.790085843000043,6.289999999993597
1022,17.600000000000001,0.793,2.431000000000000,30,C,139.535571517000108,35.790111315000047,3.809999999997672
1023,8.800000000000001,6.179000000000000,173.014999999999986,21,C,139.535580899000024,35.790116836000038,2.820000000006985
1024,8.600000000000000,4.418000000000000,73.108999999999995,21,C,139.535573907000071,35.790152693000039,4.009999999994761
1025,9.500000000000000,11.680999999999999,464.480000000000018,22,C,139.535680980000052,35.790482853000071,3.899999999994179
1026,11.500000000000000,14.906000000000001,886.570000000000050,24,C,139.535714272000064,35.790484738000032,3.220000000001164
1027,8.000000000000000,3.755000000000000,49.561999999999998,20,C,139.535793799000089,35.790488630000027,3.490000000005239
1028,5.700000000000000,3.263000000000000,28.533999999999999,17,C,139.535778690000029,35.790476154000032,2.649999999994179
1029,11.000000000000000,8.951000000000001,354.663000000000011,24,C,139.535841364000021,35.790490010000042,4.179999999993015
1030,8.900000000000000,3.821000000000000,60.061999999999998,21,C,139.535938369000064,35.790464561000078,3.960000000006403
1031,9.900000000000000,5.938000000000000,188.407000000000011,23,C,139.535986761000117,35.790451792000056,3.320000000006985
1032,7.500000000000000,3.133000000000000,33.911000000000001,20,C,139.536002069000119,35.790440653000076,3.130000000004657
1033,9.500000000000000,6.817000000000000,184.578000000000003,22,C,139.535980333000111,35.790425276000065,3.259999999994761
1034,8.699999999999999,5.892000000000000,145.913999999999987,21,C,139.535956253000109,35.790445046000059,3.850000000005821
1035,5.000000000000000,3.662000000000000,24.154000000000000,16,C,139.535970756000097,35.790353054000036,1.679999999993015
1036,7.000000000000000,5.829000000000000,115.756000000000000,19,C,139.535968911000055,35.790343405000044,2.059999999997672
1037,6.800000000000000,9.042999999999999,290.716999999999985,19,C,139.535869816000059,35.790306475000079,3.139999999999418
1038,9.100000000000000,2.324000000000000,8.622999999999999,22,C,139.535915264000096,35.790430613000069,4.229999999995925
1039,5.800000000000000,2.243000000000000,7.050000000000000,17,C,139.535915780000096,35.790440620000027,2.660000000003492
1040,9.900000000000000,8.058999999999999,236.224999999999994,23,C,139.535812628000031,35.790364110000041,2.630000000004657
1041,6.800000000000000,3.578000000000000,36.103000000000002,18,C,139.535721859000091,35.790348833000053,3.490000000005239
1043,8.400000000000000,6.119000000000000,143.560000000000002,21,C,139.535769375000086,35.790333627000052,3.580000000001746
1044,13.100000000000000,4.869000000000000,180.359000000000009,26,C,139.535676996000120,35.790156824000064,4.240000000005239
1045,12.100000000000000,2.376000000000000,30.638000000000002,25,C,139.535674473000086,35.790151229000060,4.070000000006985
1046,11.100000000000000,6.517000000000000,250.693999999999988,24,C,139.535693096000045,35.790141090000077,3.740000000005239
1047,10.800000000000001,3.610000000000000,81.165000000000006,24,C,139.535673882000083,35.790131578000057,2.899999999994179
1048,10.300000000000001,0.933,1.358000000000000,23,C,139.535650919000091,35.790118813000049,4.110000000000582
1049,7.300000000000000,2.711000000000000,25.036999999999999,19,C,139.535718294000048,35.790177477000043,3.419999999998254
1050,7.600000000000000,2.976000000000000,35.290999999999997,20,C,139.535778299000071,35.790195112000049,1.929999999993015
1051,10.199999999999999,8.167999999999999,316.639000000000010,23,C,139.535819830000037,35.790212520000068,4.460000000006403
1052,9.699999999999999,9.291000000000000,443.113000000000000,22,C,139.535783561000017,35.790237759000036,2.669999999998254
1053,8.400000000000000,4.289000000000000,63.027999999999999,21,C,139.535791209000081,35.790263466000056,2.460000000006403
1054,9.400000000000000,8.651000000000000,242.366999999999990,22,C,139.535928465000097,35.790242624000030,3.399999999994179
1055,6.900000000000000,5.033000000000000,85.399000000000001,19,C,139.535935753000103,35.790216683000040,3.820000000006985
1056,8.199999999999999,4.479000000000000,73.186000000000007,20,C,139.535959409000043,35.790251173000058,3.440000000002328
1057,8.100000000000000,9.438000000000001,361.346999999999980,20,C,139.536046535000082,35.790472310000041,4.089999999996508
1058,6.800000000000000,5.698000000000000,124.082999999999998,18,C,139.536159686000019,35.790507742000045,3.039999999993597
1059,7.400000000000000,6.642000000000000,168.668000000000006,19,C,139.536152810000090,35.790453013000047,3.050000000002910
1060,7.500000000000000,3.497000000000000,44.741999999999997,19,C,139.536245088000101,35.790449185000057,1.830000000001746
1061,9.000000000000000,5.097000000000000,106.960999999999999,21,C,139.536274069000115,35.790420233000077,2.419999999998254
1062,9.199999999999999,3.936000000000000,54.606000000000002,22,C,139.536267336000037,35.790386416000047,4.179999999993015
1063,6.100000000000000,3.385000000000000,35.731999999999999,17,C,139.536041863000037,35.790360350000071,2.039999999993597
1064,5.900000000000000,3.569000000000000,42.180000000000000,17,C,139.536057570000025,35.790360840000062,1.929999999993015
1065,7.300000000000000,7.354000000000000,201.788000000000011,19,C,139.536052693000101,35.790363352000043,2.059999999997672
1066,19.699999999999999,6.063000000000000,358.290999999999997,32,C,139.536040955000090,35.790277424000067,3.020000000004075
1067,10.000000000000000,9.818000000000000,495.406999999999982,23,C,139.536045594000029,35.790249674000052,3.139999999999418
1068,7.300000000000000,4.781000000000000,85.239999999999995,19,C,139.536019630000055,35.790240686000061,3.619999999995343
1069,7.700000000000000,3.454000000000000,39.066000000000003,20,C,139.536070707000022,35.790249465000045,3.320000000006985
1070,7.300000000000000,4.356000000000000,65.516000000000005,19,C,139.536090809000029,35.790258168000037,2.509999999994761
1071,7.800000000000000,0.932,2.578000000000000,20,C,139.536080443000060,35.790249219000032,2.600000000005821
1072,8.400000000000000,6.224000000000000,100.709000000000003,21,C,139.536170243000015,35.790286937000076,2.119999999995343
1073,8.900000000000000,4.641000000000000,86.730999999999995,21,C,139.536196632000042,35.790330448000077,2.529999999998836
1074,10.900000000000000,3.792000000000000,71.563000000000002,24,C,139.536285921000058,35.790297318000057,3.960000000006403
1075,20.899999999999999,7.147000000000000,508.983999999999980,33,C,139.536353089000045,35.790322542000069,2.889999999999418
1076,6.300000000000000,3.099000000000000,31.913000000000000,18,C,139.536308107000082,35.790251494000074,1.690000000002328
1077,6.300000000000000,3.858000000000000,38.933000000000000,18,C,139.536320679000028,35.790262161000044,2.149999999994179
1078,10.500000000000000,6.470000000000000,193.873999999999995,23,C,139.536326339000084,35.790227473000073,2.270000000004075
1079,8.800000000000001,3.031000000000000,35.582999999999998,21,C,139.536308990000066,35.790222293000056,1.710000000006403
1080,9.400000000000000,5.766000000000000,156.507000000000005,22,C,139.536312996000106,35.790215903000046,1.600000000005821
1081,6.500000000000000,3.604000000000000,38.128999999999998,18,C,139.536291550000101,35.790182049000066,2.440000000002328
1082,8.000000000000000,1.471000000000000,6.789000000000000,20,C,139.536308108000071,35.790191735000064,1.839999999996508
1083,7.800000000000000,2.338000000000000,19.358000000000001,20,C,139.536295898000049,35.790202701000055,1.490000000005239
1085,7.900000000000000,6.164000000000000,147.127000000000010,20,C,139.535607097000025,35.790389470000036,3.360000000000582
1086,8.500000000000000,7.963000000000000,215.704000000000008,21,C,139.535607782000056,35.790324394000038,2.720000000001164
1087,6.600000000000000,8.090000000000000,203.229000000000013,18,C,139.535599451000053,35.790303733000030,2.759999999994761
1088,5.800000000000000,1.173000000000000,1.996000000000000,17,C,139.535312527000087,35.790054880000071,1.979999999995925
1091,6.100000000000000,3.731000000000000,28.448000000000000,17,C,139.536088405000100,35.790785002000064,2.699999999997090
1093,7.800000000000000,5.268000000000000,64.393000000000001,20,C,139.536117020000120,35.790765333000024,3.080000000001746
1094,8.500000000000000,5.370000000000000,110.912000000000006,21,C,139.536057029000062,35.790714168000079,1.660000000003492
1095,6.600000000000000,5.346000000000000,66.209000000000003,18,C,139.536151335000113,35.790641122000068,1.600000000005821
1096,8.000000000000000,5.308000000000000,109.599999999999994,20,C,139.536164495000094,35.790701905000049,2.320000000006985
1097,7.000000000000000,6.045000000000000,116.734999999999999,19,C,139.536170997000113,35.790767990000063,2.500000000000000
1098,7.600000000000000,4.281000000000000,48.496000000000002,20,C,139.536200728000040,35.790805109000075,3.559999999997672
1101,5.400000000000000,2.139000000000000,9.654999999999999,16,C,139.536456403000102,35.790682977000074,2.149999999994179
1102,5.600000000000000,5.807000000000000,77.582999999999998,17,C,139.536468777000096,35.790687334000040,2.350000000005821
1103,5.800000000000000,3.961000000000000,55.222999999999999,17,C,139.536487295000029,35.790705497000033,1.960000000006403
1104,5.400000000000000,6.295000000000000,87.594999999999999,16,C,139.536503716000084,35.790662903000054,2.070000000006985
